0.3834110811899391,0.38339962325826804
0.3834106838237825,0.38339949408130186
0.3834102663533885,0.3833993451663951
0.3834100486149281,0.38339918435082637
0.38332261395871764,0.38331180618845895,0.38331566393899785
0.3833226141565564,0.38331161809062025,0.38331550045943064
0.38332261435246107,0.38331141568821103,0.38331538494265366
0.38332261454219374,0.3833111979059329,0.38331534296336855
0.3833226147374554,0.38331096361290634,0.38331533098365983
0.3833226149446849,0.3833107116002569,0.3833153287499474
0.3833226151666579,0.38331044058420183,0.383315328686563
0.38332261540526064,0.3833101492172454,0.3833153288563963
0.38332261566163894,0.3833098361021498,0.3833153290913587
0.38332261593715694,0.3833094998622533,0.38331532935826246
0.38332261623249453,0.3833091391882472,0.38331532964854353
0.38332261654758787,0.38330875315271284,0.3833153299601591
0.38332261661036815,0.383308676756537,0.383315330020136
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.38321583980045526,0.38320121640895144,0.3832084860484919,0.3831945073790144
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.38321583980050467,0.3832012164089989,0.3832084860485428,0.38319450737906163
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.38321583979975243,0.38320121640824134,0.3832084860427065,0.3831945073634175
