C_ST,JS_ST,JW_ST,JW_Trsv,JW_Xyl,P_ST,P_Xyl,Q_ST,c_demand_2,c_satis,carbon_q,connect_no,connection_1,connection_2,connection_belong,coor_x,coor_y,coor_z,exudation,growth_rate,id,length,order,organ_id,organ_id2,organ_length,organ_type,parent_organ,r_st,r_xyl,r_xyl_node,radial_water,radius,res_main,rw_satis,sub_type,time
1.9306,0.175148,0.0907224,-0.00172545,9.679789999999999,10.4849,-0.100011,0.25097800000000003,,,,2,1,2,,0.0,0.0,-0.02,,,1,0.0,1,0,0,,2,0,0.01870913497822728,1.3993124385512314e-07,,,0.1,0,,1,1
1.92672,0.171077,0.0887922,-0.00193022,9.683,10.4615,-0.100009,0.250473,,,,2,2,3,,-3.6701008809736106e-06,-5.714988337021687e-05,-0.022499343998170378,,,2,0.0024999999999999988,1,0,1,,2,0,0.018709134978227286,1.3993124385512314e-07,,,0.1,0,,1,1
1.92408,0.166993,0.0867914,-0.00200078,9.676960000000001,10.4388,-0.100008,0.25013,,,,2,3,4,,0.00015097102909750827,-0.00018377525836319912,-0.024991341617616847,,,3,0.004999999999999999,1,0,1,,2,0,0.018709134978227304,1.3993124385512314e-07,,,0.1,0,,1,1
1.9219,0.162911,0.08476560000000001,-0.0020258,9.67628,10.4168,-0.100007,0.24984699999999999,,,,2,4,5,,0.00024478398356955386,-0.000271845993343921,-0.027488027956589604,,,4,0.0075000000000000015,1,0,1,,2,0,0.018709134978227304,1.3993124385512314e-07,,,0.1,0,,1,1
1.9199099999999998,0.15883599999999998,0.0827307,-0.00203488,9.674430000000001,10.3954,-0.100005,0.24958899999999998,,,,2,5,6,,0.0006087219332953061,-0.0006509538212668388,-0.029932169201190045,,,5,0.010000000000000004,1,0,1,,2,0,0.01870913497822731,1.3993124385512314e-07,,,0.1,0,,1,1
1.91803,0.154771,0.0806926,-0.0020381,9.671339999999999,10.3747,-0.100004,0.249344,,,,2,6,7,,0.0008603552315720306,-0.0009113636603410591,-0.03240580365254128,,,6,0.012500000000000008,1,0,1,,2,0,0.01870913497822725,1.3993124385512314e-07,,,0.1,0,,1,1
1.91622,0.15071800000000002,0.0786537,-0.00203896,9.669410000000001,10.3545,-0.100003,0.24910900000000002,,,,2,7,8,,0.0011682473354589985,-0.0009139761187601325,-0.03488677032451111,,,7,0.015000000000000003,1,0,1,,2,0,0.018709134978227304,1.3993124385512314e-07,,,0.1,0,,1,1
1.91448,0.146678,0.076615,-0.00203869,9.66719,10.335,-0.10000099999999999,0.24888200000000002,,,,2,8,9,,0.0015066425255504457,-0.0009146342436724383,-0.0373637621012828,,,8,0.017500000000000005,1,0,1,,2,0,0.017222332693165362,1.3993124385512314e-07,,,0.1,0,,1,1
1.40415,0.179174,0.09244780000000001,-0.0463556,9.689060000000001,10.3176,-0.1,0.182539,0.002349821361603641,215.72668300795934,0.506919168,1,10,1,7.0,0.001896222477071081,-0.0010681182890163528,-0.03962667497150977,0.5045693466383964,1.8699284573082775,9,0.01980132669324475,1,0,1,1.9801326693244747,2,0,0.01870913497822728,1.3993124385512314e-07,,,0.1,0,0.9349642286541388,1,1
1.9381099999999998,0.183083,0.0935617,-0.00111389,9.819519999999999,10.5092,-0.100012,0.25195500000000004,,,,2,11,10,,0.0,0.0,-0.0175,,,10,0.0024999999999999988,1,1,2,,3,0,0.0001,1e-09,,,0.1,0,,1,1
