C_ST,JS_ST,JW_ST,JW_Trsv,JW_Xyl,P_ST,P_Xyl,Q_ST,c_demand_2,c_satis,carbon_q,connect_no,connection_1,connection_2,connection_belong,coor_x,coor_y,coor_z,exudation,growth_rate,id,length,order,organ_id,organ_id2,organ_length,organ_type,parent_organ,r_st,r_xyl,r_xyl_node,radial_water,radius,res_main,rw_satis,sub_type,time
1.9444,0.174501,0.0897455,-0.00169634,9.43263,10.6397,-0.100002,0.252772,,,,2,1,2,,0.0,0.0,-0.02,,,1,0.0,1,0,0,,2,0,0.03741826995645456,2.798624877102463e-08,,,0.1,0,,1,1
1.93875,0.17044,0.087912,-0.00183359,9.46378,10.5887,-0.100002,0.252038,,,,2,2,3,,2.3581840328150784e-05,-1.0423073915586184e-06,-0.022499888559596615,,,2,0.002499999999999999,1,0,1,,2,0,0.03741826995645457,2.798624877102463e-08,,,0.1,0,,1,1
1.93418,0.166434,0.08604880000000001,-0.00186319,9.457889999999999,10.5394,-0.100002,0.25144299999999997,,,,2,3,4,,0.0003216203139577151,0.0002171124004107138,-0.024972454350773922,,,3,0.004999999999999999,1,0,1,,2,0,0.037418269956454565,2.798624877102463e-08,,,0.1,0,,1,1
1.93005,0.162494,0.0841919,-0.00185683,9.457410000000001,10.4918,-0.10000099999999999,0.250906,,,,2,4,5,,0.0001003926803156471,0.00011819867811155986,-0.02746068151276176,,,4,0.007499999999999999,1,0,1,,2,0,0.037418269956454586,2.798624877102463e-08,,,0.1,0,,1,1
1.9261400000000002,0.158625,0.0823538,-0.00183811,9.470410000000001,10.4458,-0.10000099999999999,0.250398,,,,2,5,6,,-0.00011544589762514716,6.37697009347578e-05,-0.02995075203279046,,,5,0.01,1,0,1,,2,0,0.03741826995645456,2.798624877102463e-08,,,0.1,0,,1,1
1.92239,0.154828,0.08053889999999998,-0.00181487,9.46618,10.4012,-0.10000099999999999,0.24991100000000002,,,,2,6,7,,-0.0003163147760750117,9.007915344448476e-05,-0.032442530415066645,,,6,0.012499999999999999,1,0,1,,2,0,0.03741826995645465,2.798624877102463e-08,,,0.1,0,,1,1
1.91878,0.151102,0.07874919999999999,-0.00178973,9.46274,10.3581,-0.10000099999999999,0.249441,,,,2,7,8,,-0.0005517298773253086,0.0001358831788356843,-0.03493100017002878,,,7,0.015000000000000005,1,0,1,,2,0,0.037418269956454475,2.798624877102463e-08,,,0.1,0,,1,1
1.9152799999999999,0.147449,0.07698569999999999,-0.0017635,9.461039999999999,10.3164,-0.1,0.24898699999999999,,,,2,8,9,,-0.00100537812772582,0.00033799257530620996,-0.03738117466519578,,,8,0.017499999999999998,1,0,1,,2,0,0.03444466538633083,2.798624877102463e-08,,,0.1,0,,1,1
1.40315,0.17859,0.09144189999999999,-0.0460403,9.44673,10.2793,-0.1,0.18241,0.002349821361603641,216.8606313342191,0.509583744,1,10,1,7.0,-0.001318298133289364,0.0004856927695205307,-0.03965633845529705,0.5072339226383963,1.8699284573082775,9,0.01980132669324475,1,0,1,1.9801326693244747,2,0,0.03741826995645456,2.798624877102463e-08,,,0.1,0,0.9349642286541388,1,1
1.95305,0.18263800000000002,0.0926707,-0.00122886,10.0098,10.6929,-0.100002,0.253896,,,,2,11,10,,0.0,0.0,-0.0175,,,10,0.0024999999999999988,1,1,2,,3,0,0.0001,1e-09,,,0.1,0,,1,1
1.9708299999999999,0.186421,0.0918183,0.000852463,9.542489999999999,10.693,-0.100002,0.256208,,,,2,12,11,,0.0,0.0,-0.015,,,11,0.005000000000000001,1,1,2,,3,0,0.0001,1e-09,,,0.1,0,,1,1
2.0303299999999997,0.18967799999999999,0.0836967,0.00812157,10.0822,10.6932,-0.100002,0.263943,,,,2,13,12,,0.0,0.0,-0.0125,,,12,0.0075,1,1,2,,3,0,0.0001,1e-09,,,0.1,0,,1,1
2.26625,,,0.0423207,,10.6936,-0.100002,0.294613,,,,1,,,,0.0,0.0,-0.010245884900142803,,,13,0.009754115099857198,1,1,2,,3,0,,,,,0.1,0,,1,1
1.63344,0.344121,0.210673,-0.00162049,20.6846,7.57108,-0.100009,0.21234699999999998,,,,2,1,2,,0.0,0.0,-0.02,,,1,0.0,1,0,0,,2,0,0.03741826995645456,2.798624877102463e-08,,,0.1,0,,1,2
1.6284100000000001,0.340618,0.20917199999999997,-0.00150063,20.683000000000003,7.51695,-0.100009,0.211693,,,,2,2,3,,2.3581840328150784e-05,-1.0423073915586184e-06,-0.022499888559596615,,,2,0.002499999999999999,1,0,1,,2,0,0.03741826995645457,2.798624877102463e-08,,,0.1,0,,1,2
1.62289,0.337145,0.20774299999999998,-0.00142906,20.6816,7.4638,-0.100008,0.21097600000000002,,,,2,3,4,,0.0003216203139577151,0.0002171124004107138,-0.024972454350773922,,,3,0.004999999999999999,1,0,1,,2,0,0.037418269956454565,2.798624877102463e-08,,,0.1,0,,1,2
1.61713,0.33370700000000003,0.20635799999999999,-0.00138564,20.6802,7.41167,-0.100008,0.210227,,,,2,4,5,,0.0001003926803156471,0.00011819867811155986,-0.02746068151276176,,,4,0.007499999999999999,1,0,1,,2,0,0.037418269956454586,2.798624877102463e-08,,,0.1,0,,1,2
1.6112600000000001,0.231935,0.143947,-0.00135856,20.6787,7.36056,-0.100007,0.20946399999999998,,,,3,5,6,,-0.00011544589762514716,6.37697009347578e-05,-0.02995075203279046,,,5,0.01,1,0,1,,2,0,0.03741826995645456,2.798624877102463e-08,,,0.1,0,,1,2
1.6048799999999999,0.228562,0.14241700000000002,-0.00152957,20.6772,7.3253699999999995,-0.100006,0.20863400000000001,,,,2,6,7,,-0.0003163147760750117,9.007915344448476e-05,-0.032442530415066645,,,6,0.012499999999999999,1,0,1,,2,0,0.03741826995645465,2.798624877102463e-08,,,0.1,0,,1,2
1.59954,0.225208,0.140796,-0.00162149,20.6757,7.29105,-0.100006,0.20794,,,,2,7,8,,-0.0005517298773253086,0.0001358831788356843,-0.03493100017002878,,,7,0.015000000000000005,1,0,1,,2,0,0.037418269956454475,2.798624877102463e-08,,,0.1,0,,1,2
1.59479,0.22187300000000001,0.139124,-0.00167169,20.674,7.2575199999999995,-0.100005,0.20732199999999998,,,,2,8,9,,-0.00100537812772582,0.00033799257530620996,-0.03738117466519578,,,8,0.017499999999999998,1,0,1,,2,0,0.03741826995645456,2.798624877102463e-08,,,0.1,0,,1,2
1.59038,0.119952,0.07542360000000001,-0.00169937,20.6724,7.22474,-0.100005,0.20675,,,,3,9,16,,-0.0013453124865481472,0.0004984437127391045,-0.03985275312120087,,,9,0.019999999999999997,1,0,1,,2,0,0.03741826995645461,2.798624877102463e-08,,,0.1,0,,1,2
1.63757,0.11664300000000001,0.0735461,-0.00182305,20.6704,7.6261399999999995,-0.10001,0.21288400000000002,,,,2,16,17,,0.0,0.0,-0.0175,,,10,0.0024999999999999988,1,3,2,,3,0,0.03741826995645461,2.798624877102463e-08,,,0.1,0,,1,2
1.6401,0.11333299999999999,0.07159589999999999,-0.00161081,20.6685,7.62628,-0.10001,0.213213,,,,2,17,18,,0.0,0.0,-0.015,,,11,0.005000000000000001,1,3,2,,3,0,0.03741826995645456,2.798624877102463e-08,,,0.1,0,,1,2
1.6439599999999999,0.110026,0.0696145,-0.00128656,20.6664,7.62644,-0.10001,0.213714,,,,2,18,19,,0.0,0.0,-0.0125,,,12,0.0075,1,3,2,,3,0,0.03741826995645461,2.798624877102463e-08,,,0.1,0,,1,2
1.64988,0.106725,0.06761879999999999,-0.000784473,20.6645,7.626589999999999,-0.10001,0.21448499999999998,,,,3,19,20,,0.0,0.0,-0.01,,,13,0.01,1,3,2,,3,0,0.03741826995645456,2.798624877102463e-08,,,0.1,0,,1,2
0.934214,0.103432,0.0656163,-0.040514,20.6623,7.09802,-0.1,0.121448,0.0002937276702004551,1157.4309106390526,0.33996948480000005,1,20,21,16.0,-0.0010394451436790064,-0.0013949687449384901,-0.030564147379057084,0.3396757571297996,0.9349642286541388,14,0.011832470002755394,2,1,3,0.1832470002755393,2,1,0.03741826995645461,2.798624877102463e-08,,,0.05,0,0.9349642286541388,3,2
0.934268,0.100148,0.06361030000000001,-0.0414485,20.6743,7.19185,-0.1,0.121455,0.0002937276702004551,1160.1923910247663,0.340780608,1,21,22,17.0,-0.0014244849351247252,0.0007142244268144196,-0.0399096291146019,0.3404868803297995,0.9349642286541388,15,0.02023677937369166,2,2,4,0.023677937369166457,2,1,0.03741826995645461,2.798624877102463e-08,,,0.05,0,0.9349642286541388,3,2
1.58598,0.096872,0.0616015,-0.00187749,20.6721,7.207139999999999,-0.100004,0.206177,,,,2,22,23,,-0.001939573047857717,0.0008107105648240171,-0.042260935796655755,,,16,0.0225,1,0,1,,2,0,0.006885471888635415,2.798624877102463e-08,,,0.1,0,,1,2
